1311,"Книга Омер Челика, Мустафы Озтурка, Мурата Кая «Лучший пример-3 в призыве и воспитании. Самый Прекрасный Человек – да благословит его Аллах и приветствует», на 374 страницах, 2007 года издания, перевод с турецкого Ергазиева А., издательская группа «Новый сад»",2012-03-21,решение Ленинского районного суда города Оренбурга от 21.03.2012,http://minjust.ru/ru/node/4078
1312,"Книга «40 хадисов имама ан-Навави, на 615 страницах, 2001 года издания, перевод с арабского В.Нирша, издательство Российского Фонда «Ибрагим Бин Абдулазиз Аль Ибрагим»",2012-03-21,решение Ленинского районного суда города Оренбурга от 21.03.2012,http://minjust.ru/ru/node/4079
1313,"Книга Османа Нури Топбаша «Тасаввуф», на 486 страницах, 2008 года издания, перевод с турецкого Ергазиева К., Фиттаева Р., издательская группа «Сад»",2012-03-21,решение Ленинского районного суда города Оренбурга от 21.03.2012,http://minjust.ru/ru/node/4080
1314,"Книга Османа Нури Топбаша «Последний вздох» из серии «Из сада духовности», на 348 страницах, 2007 года издания, перевод с турецкого Кадырова Д., издательская группа «Новый сад»",2012-03-21,решение Ленинского районного суда города Оренбурга от 21.03.2012,http://minjust.ru/ru/node/4081
1315,"Книга Махмуда Денизкушлары «Нравственность мусульманина в хадисах», на 187 страницах, 2007 года издания, перевод с турецкого и арабского Хабибуллин А., Йигит Т., издательская группа «Сад»",2012-03-21,решение Ленинского районного суда города Оренбурга от 21.03.2012,http://minjust.ru/ru/node/4082
1316,"Книга Ахмеда Саима Кылавуза «Исламское вероучение (Акыда)», на 211 страницах, 2007 года издания, перевод с турецкого Разоренова А., издательская группа «Сад»",2012-03-21,решение Ленинского районного суда города Оренбурга от 21.03.2012,http://minjust.ru/ru/node/4083
1317,"Книга Дыйауддина ибн Раджаб Шихабуддина «Уникальное пособие для ищущего знания», на 287 страницах, год издания и реквизиты издательства не указаны",2012-03-21,решение Ленинского районного суда города Оренбурга от 21.03.2012,http://minjust.ru/ru/node/4084
1318,"Книга Османа Нури Топбаша «Несравненная личность для подражания Мухаммад Мустафа, да благословит его Аллах и приветствует», на 197 страницах, 2007 года издания, перевод с турецкого Урманов А., издательская группа «Сад»",2012-03-21,решение Ленинского районного суда города Оренбурга от 21.03.2012,http://minjust.ru/ru/node/4085
1319,"Книга Ф.Байрамовой «Тропою знаний к истине», на 149 страницах, 2007 года издания, издательская группа «Сад»",2012-03-21,решение Ленинского районного суда города Оренбурга от 21.03.2012,http://minjust.ru/ru/node/4086
1320,"книга М.Яшара Кандемира «40 хадисов в рассказах», на 94 страницах, 2007 года издания, перевод с турецкого Хабибуллина Т., издательская группа «Сад»",2012-03-21,решение Ленинского районного суда города Оренбурга от 21.03.2012,http://minjust.ru/ru/node/4087
1321,"Книга М.Яшара Кандемира «Рассказы из уст нашего Пророка», 2-е издание, на 82 страницах, 2007 года издания, перевод с турецкого Хабибуллина Т., издательская группа «Сад»",2012-03-21,решение Ленинского районного суда города Оренбурга от 21.03.2012,http://minjust.ru/ru/node/4088
1322,"Книга С.Хабибуллиной «Истории из Священного Корана», на 133 листах, 2007 года издания, издательская группа «Сад»",2012-03-21,решение Ленинского районного суда города Оренбурга от 21.03.2012,http://minjust.ru/ru/node/4089
1323,"Книга «Дога Китабы» проф. Др. М. Жамал Софуоглу, на 346 страницах, 1995 года издания, переводчик и издательство не указаны",2012-03-21,решение Ленинского районного суда города Оренбурга от 21.03.2012,http://minjust.ru/ru/node/4090
1324,"Книга Ахмеда Саима Кылавуза «Исламское вероучение (Акыда)» 2-е издание, на 222 страницах, 2007 года издания, перевод Разоренова А., издательская группа «Сад»",2012-03-21,решение Ленинского районного суда города Оренбурга от 21.03.2012,http://minjust.ru/ru/node/4091
1325,"Брошюра Османа Нури Топбаша «В атмосфере духовной мудрости. Хадж и Умра», на 103 страницах, 2006 года издания, перевод с турецкого Фиттаева Р., издательская группа «Сад»",2012-03-21,решение Ленинского районного суда города Оренбурга от 21.03.2012,http://minjust.ru/ru/node/4092
1326,"Брошюра Османа Нури Топбаша «Созвездие праведных халифов», на 79 страницах, 2008 года издания, перевод Разоренова А., издательская группа «Сад»",2012-03-21,решение Ленинского районного суда города Оренбурга от 21.03.2012,http://minjust.ru/ru/node/4093
1327,"Брошюра «Курбан», 2-е издание, на 31 странице, 2007 года издания, автор не указан, издательская группа «Сад»",2012-03-21,решение Ленинского районного суда города Оренбурга от 21.03.2012,http://minjust.ru/ru/node/4094
1328,"Брошюра «Истории жизнеописания Посланника Аллаха», серия «Религиозные повествования», книга вторая, составитель Абдель Хамид Джуда ал-Саххар, на 159 страницах, 1992 года издания, ПК «Сантлада» переводчик не указан",2012-03-21,решение Ленинского районного суда города Оренбурга от 21.03.2012,http://minjust.ru/ru/node/4095
1329,"Брошюра Хасана Камила Йылмаза «Повседневная жизнь Пророка Мухаммада – саллаллаху ’алейхи ва саллям», на 101 странице, 2008 года издания, перевод с турецкого Хабибуллина Т., издательская группа «Сад»",2012-03-21,решение Ленинского районного суда города Оренбурга от 21.03.2012,http://minjust.ru/ru/node/4096
1330,"Книга «Введение в ислам (мухтасар ильми-халь)», на 152 страницах, автор, год издания и реквизиты издательства не указаны",2012-03-21,решение Ленинского районного суда города Оренбурга от 21.03.2012,http://minjust.ru/ru/node/4097
1331,"Книга «Введение в ислам (мухтасар ильми-халь)», на 184 страницах, автор, год издания и реквизиты издательства не указаны",2012-03-21,решение Ленинского районного суда города Оренбурга от 21.03.2012,http://minjust.ru/ru/node/4098
1332,"Книга Ф.Гюлена «Сомнения порожденные веком», том первый, на 201 странице, 2005 года издания, перевод с турецкого Байрамовой С.С., Гафарова В., Байрамова З., издательство ООО «Новый свет»",2012-03-21,решение Ленинского районного суда города Оренбурга от 21.03.2012,http://minjust.ru/ru/node/4099
1333,"Книга Ф.Гюлена «Сомнения порожденные веком», том первый, на 191 странице, 2001 года издания, перевод с турецкого Байрамовой С.С., издательство ООО «Новый свет»",2012-03-21,решение Ленинского районного суда города Оренбурга от 21.03.2012,http://minjust.ru/ru/node/4100
1334,"Книга Ф.Гюлена «Сомнения порожденные веком», том второй, на 180 страницах, 2005 года издания, перевод с турецкого Байрамовой С.С., Гафарова В., Байрамова З., издательство ООО «Новый свет»",2012-03-21,решение Ленинского районного суда города Оренбурга от 21.03.2012,http://minjust.ru/ru/node/4101
1335,"Книга Ф.Гюлена «Сомнения порожденные веком», том второй, на 207 страницах, 2001 года издания, перевод с турецкого Байрамовой С.С., издательство ООО «Новый свет»",2012-03-21,решение Ленинского районного суда города Оренбурга от 21.03.2012,http://minjust.ru/ru/node/4102
1336,"Книга Ф.Гюлена «Сомнения порожденные веком», том первый, на 224 страницах, 1999 года издания, перевод с турецкого Байрамовой С.С., издательство KAYNAK",2012-03-21,решение Ленинского районного суда города Оренбурга от 21.03.2012,http://minjust.ru/ru/node/4103
1337,"Книга Ф.Гюлена «Критерии или огни в пути», на 231 странице, 2006 года издания, перевод с турецкого Багирова Ф., издательство ООО «Новый свет»",2012-03-21,решение Ленинского районного суда города Оренбурга от 21.03.2012,http://minjust.ru/ru/node/4104
1338,"Книга Ф.Гюлена «Пророк Мухаммад – венец рода человеческого», том первый, на 345 страницах, 2004 года издания, перевод с турецкого Гафарова В., издательство ООО «Новый свет»",2012-03-21,решение Ленинского районного суда города Оренбурга от 21.03.2012,http://minjust.ru/ru/node/4105
1339,"Книга Ф.Гюлена «Пророк Мухаммад – венец рода человеческого», том второй, на 285 страницах, 2004 года издания, перевод с турецкого Разореновой А., издательство ООО «Новый свет»",2012-03-21,решение Ленинского районного суда города Оренбурга от 21.03.2012,http://minjust.ru/ru/node/4106
1340,"Книга Ф.Гюлена «Жизнь и исламская вера», на 400 страницах, 2006 года издания, перевод с турецкого Багирова Ф., издательство ООО «Новый свет»",2012-03-21,решение Ленинского районного суда города Оренбурга от 21.03.2012,http://minjust.ru/ru/node/4107
1341,"Книга Ф.Гюлена «Вера в потустороннюю жизнь», на 101 странице, 2004 года издания, перевод с турецкого Шакирова К., Николаевой И., Акказиева Р., издательство ООО «Новый свет»",2012-03-21,решение Ленинского районного суда города Оренбурга от 21.03.2012,http://minjust.ru/ru/node/4108
1342,"Книга С.Нурси «Брошюра для больных» из собрания сочинений «Рисале-и Нур», на 76 страницах, 2000 года издания, перевод с турецкого Тамимдарова М.Г",2012-03-21,решение Ленинского районного суда города Оренбурга от 21.03.2012,http://minjust.ru/ru/node/4109
1343,"Книга С.Нурси «Краткие слова», на 96 страницах, 2000 года издания, переводчик с турецкого не указан",2012-03-21,решение Ленинского районного суда города Оренбурга от 21.03.2012,http://minjust.ru/ru/node/4110
1344,"Книга С.Нурси «Тридцать три окна» из собрания сочинений «Рисале-и Нур», на 93 страницах, 2002 года издания, перевод с турецкого Ирсал М",2012-03-21,решение Ленинского районного суда города Оренбурга от 21.03.2012,http://minjust.ru/ru/node/4111
1345,"Брошюра «Рассказы из Корана», 1-е издание, на 90 страницах, 2006 года издания, издательская группа «Сад»",2012-03-21,решение Ленинского районного суда города Оренбурга от 21.03.2012,http://minjust.ru/ru/node/4112
1346,"Книга «Крепость мусульманина. Из слов поминания Аллаха, встречающихся в Коране и сунне», собрал и подготовил к изданию Саид Бин Али Бин Вакф Аль-Кахтани, издание пятое исправленное и дополненное, на 254 страницах, перевод Нирши А., год издания и реквизиты издательства не указаны",2012-03-21,решение Ленинского районного суда города Оренбурга от 21.03.2012,http://minjust.ru/ru/node/4113
1347,"Книга «Крепость мусульманина. Из слов поминания Аллаха, встречающихся в Коране и сунне», собрал и подготовил к изданию Саид Бин Али Бин Вакф Аль-Кахтани, издание пятое исправленное и дополненное, на 254 страницах, перевод Нирши А., 2001 год издания, издательство Благотворительного фонда «Саид Бин Абдулазиз Аль Ибрагим» в г.Казани",2012-03-21,решение Ленинского районного суда города Оренбурга от 21.03.2012,http://minjust.ru/ru/node/4114
1348,"Книга Саида бин Али бин Вахф аль-Кахтани «Крепость мусульманина. Обращения к Аллаху с мольбами. Лечение с помощью заговоров, встречающихся в Коране и Сунне», на 414 страницах, перевод Нирши А., 2007 года издания, издательство «Умма»",2012-03-21,решение Ленинского районного суда города Оренбурга от 21.03.2012,http://minjust.ru/ru/node/4115
1349,"Статьи турецких авторов, переведенные на русский язык, издательство «Новый свет», опубликованные в журнале «Новые грани» № 3 за апрель-май 2005 года",2012-03-21,решение Ленинского районного суда города Оренбурга от 21.03.2012,http://minjust.ru/ru/node/4116
1350,Лист с текстом формата А4 с подзаголовком «Что нужно знать вступающему в организацию света – «Нурджулар»,2012-03-21,решение Ленинского районного суда города Оренбурга от 21.03.2012,http://minjust.ru/ru/node/4117
1351,Лист формата А4 с подзаголовком «Письмо из могилы»,2012-03-21,решение Ленинского районного суда города Оренбурга от 21.03.2012,http://minjust.ru/ru/node/4118
1352,"Cтатья «II Всероссийский съезд национально-патриотического фронта «Память», опубликованная в газете «Память» № 2 (37), 2005 года",2012-02-27,решение Замоскворецкого районного суда города Москвы от 27.02.2012,http://minjust.ru/ru/node/4119
1353,"Видеоролик «Казнь пяти оккупантов НС-бойцами.flx», размещенный в сети Интернет по адресу: http://vkontakte.ru/id33560673 на персональной странице Новикова Александра Михайловича",2012-04-10,решение Апатитского городского суда Мурманской области от 10.04.2012,http://minjust.ru/ru/node/4120
1354,"Видеоролик «Скины.flx», размещенный в сети Интернет по адресу: http://vkontakte.ru/id33560673 на персональной странице Новикова Александра Михайловича",2012-04-10,решение Апатитского городского суда Мурманской области от 10.04.2012,http://minjust.ru/ru/node/4121
1355,"Видеоролик «С новым годом 2010 поздравьте чурок.flx», размещенный в сети Интернет по адресу: http://vkontakte.ru/id33560673 на персональной странице Новикова Александра Михайловича",2012-04-10,решение Апатитского городского суда Мурманской области от 10.04.2012,http://minjust.ru/ru/node/4122
1356,"Видеоролик «Скинхеды жестоко наказывают хачей.flx», размещенный в сети Интернет по адресу: http://vkontakte.ru/id33560673 на персональной странице Новикова Александра Михайловича",2012-04-10,решение Апатитского городского суда Мурманской области от 10.04.2012,http://minjust.ru/ru/node/4123
1357,"Видеофайл «Гелаевский спецназ», расположенный на компакт-диске «SONY» формата CD-R с надписью «Наров»",2012-04-05,решение Успенского районного суда Краснодарского края от 05.04.2012,http://minjust.ru/ru/node/4124
1358,"Видеофайл «Кавказ и фашизм», расположенный на компакт-диске «SONY» формата CD-R с надписью «Наров»",2012-04-05,решение Успенского районного суда Краснодарского края от 05.04.2012,http://minjust.ru/ru/node/4125
1359,"Файл с изображениями «ОСТАРОЖНО», расположенный на компакт-диске «SONY» формата CD-R с надписью «Наров»",2012-04-05,решение Успенского районного суда Краснодарского края от 05.04.2012,http://minjust.ru/ru/node/4126
1360,"Информационный материал «Частичный таухид», размещенный на информационном сайте системы «Интернет» www.kavkazweb.net",2012-02-29,решение Дорогомиловского районного суда города Москвы от 29.02.2012,http://minjust.ru/ru/node/4127
1361,"Статья «Обращение к мусульманам, проживающим на территории России и стран СНГ», составленная Яхья-булгари и размещенная в международной компьютерной сети Интернет на сайте http://seyfullah.tauhid.biz",2012-05-04,решение Дзержинского районного суда Калужской области от 04.05.2012,http://minjust.ru/ru/node/4128
1362,"Информационный материал, опубликованный в общественно-политической газете «Карачаево-Балкарский мир» номер 2(73) 2009 года под названием «Кого и зачем возрождать?», отпечатанный в ОАО «Издательство «Кавказская здравница» г. Минеральные Воды, тираж 2000 экземпляров",2012-05-31,решение Черкесского городского суда Карачаево-Черкесской Республики от 20.03.2012 и апелляционное определение Судебной коллегии по гражданским делам Верховного суда Карачаево-Черкесской Республики от 31.05.2012,http://minjust.ru/ru/node/4129
1363,"Информационный материал – видеофайл под названием «Обращение амира Северо-Восточного сектора вилайата КБК Абдуль Малика», размещенный в информационно-телекоммуникационной сети Интернет на веб-ресурсе (сайте), расположенном по электронному адресу: «www.islamdin.biz»",2012-05-14,решение Нальчикского городского суда Кабардино-Балкарской Республики от 14.05.2012,http://minjust.ru/ru/node/4130
1364,"Информационный материал – текстовый файл под названием «Джихад в Кабарде, Балкарии и Карачае: идеи, векторы, перспективы», размещенный в информационно-телекоммуникационной сети Интернет на сайте www.djamaattakbir.com",2012-05-14,решение Нальчикского городского суда Кабардино-Балкарской Республики от 14.05.2012,http://minjust.ru/ru/node/4131
1365,Видеоматериал «Тест на искушение христианства. ПРАВДОЗОР против псевдохристианства. (Уже запрещенный ролик)»,2012-05-10,решение Курганского городского суда Курганской области от 10.05.2012,http://minjust.ru/ru/node/4132
1366,Видеоматериал «Талмуд о неевреях»,2012-05-10,решение Курганского городского суда Курганской области от 10.05.2012,http://minjust.ru/ru/node/4133
1367,Видеоматериал «Русский марш 2010-х… (пора действовать)»,2012-05-10,решение Курганского городского суда Курганской области от 10.05.2012,http://minjust.ru/ru/node/4134
1368,"Фотографии из фотоальбомов, размещенных на Интернет-ресурсе http://vkontakte.ru/id25080872#/seitovss: фотографии № 26, 32, 38, 51, 83 в фотоальбоме «Демы – 3», фотографии № 3, 4, 13 в фотоальбоме «Национальное самосознание», фотография № 2 в фотоальбоме «Тайное станет явным», фотографии № 4, 5, 13, 14, 20, 23, 46 в фотоальбоме «Картинки», фотографии № 1, 2, 3 в фотоальбоме «Поднимай стяги»",2012-05-10,решение Курганского городского суда Курганской области от 10.05.2012,http://minjust.ru/ru/node/4135
1369,"Видеоматериалы «Русский, очнись!» и «Акция», размещенные 16 октября 2010 года и 29 октября 2010 года в глобальной сети Интернет на сайте www.vkontakte.ru, на странице пользователя сети под ником «Лыков Александр»",2012-06-13,решение Золотухинского районного суда Курской области от 03.04.2012 и апелляционное определение судебной коллегии по гражданским делам Курского областного суда от 13.06.2012,http://minjust.ru/ru/node/4136
1370,"Информационный материал «живая и уже неживая госсийская элита», размещенный в сети Интернет на сайте s-mahat.ru",2012-06-05,решение Воткинского районного суда Удмуртской Республики от 05.06.2012,http://minjust.ru/ru/node/4137
1371,"Информационный материал «Метизация (гибридизация) – убийство Высшей расы и предательство предков», размещенный в сети Интернет на сайте s-mahat.ru",2012-06-05,решение Воткинского районного суда Удмуртской Республики от 05.06.2012,http://minjust.ru/ru/node/4138
1372,"Информационный материал «Расовая гигиена-главное условие инегрального совершенства», размещенный в сети Интернет на сайте s-mahat.ru",2012-06-05,решение Воткинского районного суда Удмуртской Республики от 05.06.2012,http://minjust.ru/ru/node/4139
1373,"Информационный материал ««Прожидовленная (уже неживая) госсийская элита»», размещенный в сети Интернет на сайте s-mahat.ru",2012-06-05,решение Воткинского районного суда Удмуртской Республики от 05.06.2012,http://minjust.ru/ru/node/4140
1374,"Информационный материал «прожидовленная церковь», размещенный в сети Интернет на сайте s-mahat.ru",2012-06-05,решение Воткинского районного суда Удмуртской Республики от 05.06.2012,http://minjust.ru/ru/node/4141
1375,"Информационный материал «Условия паразитирования», размещенный в сети Интернет на сайте s-mahat.ru",2012-06-05,решение Воткинского районного суда Удмуртской Республики от 05.06.2012,http://minjust.ru/ru/node/4142
1376,"Информационный материал «Необходимость коловрата-свастики: как Русских убивают в России», размещенный в сети Интернет на сайте s-mahat.ru",2012-06-05,решение Воткинского районного суда Удмуртской Республики от 05.06.2012,http://minjust.ru/ru/node/4143
1377,"Информационные материалы, размещенные на интернет-сайте http://www.islamdin.biz, являющимся информационным ресурсом Объединенного Вилайта Кабарды, Балкарии и Карачая",2012-11-22,"решение Интинского городского суда Республики Коми от 08.06.2012, определение Интинского городского суда Республики Коми от 21.06.2012 и решение Новоуренгойского городского суда Ямало-Ненецкого автономного округа от 22.11.2012",http://minjust.ru/ru/node/4144
1378,"Статья «Аналитический обзор современного национального казачьего движения в зарубежье», опубликованная в газете «Казачий взгляд» № 1 (145) за январь 2010 года",2012-06-19,решение Обнинского городского суда Калужской области от 06.03.2012 и определение Калужского областного суда от 19.06.2012,http://minjust.ru/ru/node/4145
1379,Музыкальное произведение и текст песни «Россия для чурок»,2012-06-13,решение Кромского районного суда Орловской области от 13.06.2012,http://minjust.ru/ru/node/4146
1380,"Книга Насира ибн Хамада Аль-Аммара «Дружба и непричастность в исламе» (Саудовская Аравия-Баку: Шарг-Гарб, 1996",2012-05-28,решение Советского районного суда г. Астрахани от 28.05.2012,http://minjust.ru/ru/node/4147
1381,"Книга Ерчака В.М. «Слово и Дело Ивана Грозного» издание третье, исправленное и дополненное - М.: Фонд развития и поддержки следственных органов; журн. «Национальная безопасность и геополитика России», 2009. - 680 с",2012-06-06,определение Судебной коллегии по гражданским делам Калужского областного суда от 06.06.2012,http://minjust.ru/ru/node/4148
1382,Интернет-ресурс (сайт): http://kavkazinform.com/ - «Исламское информационно-аналитическое интернет издание Имарата Кавказ»,2012-06-06,решение Интинского городского суда Республики Коми от 06.06.2012,http://minjust.ru/ru/node/4149
1383,"Книга Османа Нури Топбаш «Пророк Мухаммед Мустафа–1» серия 4, издательская группа «Сад», г. Москва 2006 г., 591 страница",2012-05-28,решение Соль-Илецкого районного суда Оренбургской области от 28.05.2012,http://minjust.ru/ru/node/4150
1384,"Книга Османа Нури Топбаш «Пророк Мухаммед Мустафа–2» серия 5, издательская группа «Сад», г. Москва 2007 г., 722 страницы",2012-05-28,решение Соль-Илецкого районного суда Оренбургской области от 28.05.2012,http://minjust.ru/ru/node/4151
1385,"Книга Абу Хамид аль-Газали «Наставление правителям», издательский дом «Ансар», Москва, 2008 г., 334 страницы",2012-05-28,решение Соль-Илецкого районного суда Оренбургской области от 28.05.2012,http://minjust.ru/ru/node/4152
1386,"Книга «Мухтасар», «Учебное пособие, обеспечивающее необходимыми занятиями по Исламу» Духовного управления мусульман Украины, г. Киев, 2004 г., 84 страницы",2012-05-28,решение Соль-Илецкого районного суда Оренбургской области от 28.05.2012,http://minjust.ru/ru/node/4153
1387,"Книга Шейха Хасана Хильми Афанди, «Хуласат-Уль-Адаб Лиман арада фатх-аль», «Сущность этики для желающих открыть врата познания Аллаха», г. Махачкала, 2005 г., издание 2-е, 128 страниц",2012-05-28,решение Соль-Илецкого районного суда Оренбургской области от 28.05.2012,http://minjust.ru/ru/node/4154
1388,"Книга Абду-ль-Азиз Аль Абдуль-ли-Лятыф «Правильное поведение и очищение души» издательство «Мир», Екатеринбург, 2009 г., 118 страниц",2012-05-28,решение Соль-Илецкого районного суда Оренбургской области от 28.05.2012,http://minjust.ru/ru/node/4155
1389,"Видеоматериал «Скины в поезде 2», размещенный на интернет-сайте «Вконтакте», имеющий электронный адрес http://vkontakte.ru",2012-05-11,решение Промышленного районного суда города Курска от 11.05.2012,http://minjust.ru/ru/node/4156
1390,"Видеофайл «oi skin-head.avi», размером 518 Мб, содержащий русскоязычную видеозапись – видеоролик с песней, общей продолжительностью 2 мин. 23 сек., размещенный в сети Интернет, на сайте «www.vkontakte.ru», на интернет-странице, имеющей адрес «http://vkontakte.ru/id5907944», в открытом для неограниченного круга лиц доступе",2012-05-12,решение Промышленного районного суда города Курска от 12.05.2012,http://minjust.ru/ru/node/4157
1391,"Видеоролик под названием «Моджахеды, Шахиды, чечня», размещенный 22 апреля 2009 г. в международной компьютерной сети «Интернет» на информационной странице http://smotri.com/video/view/?id=v9417287e73 сайта smotri.com",2012-05-03,решение Ленинского районного суда города Саранска Республики Мордовия от 03.05.2012,http://minjust.ru/ru/node/4158
1392,"Текст комментариев, размещенных в сети интернет на ресурсе «www.odnoklassniki.ru» от имени («под ником») «АБДУЛЬ-ДЖАБАР КАВКАЗ» к информационному материалу – «Призываю всех истинных мусульман Кабардино-Балкарской Республики уничтожать колдунов, свидетелей Иеговы и наркобаронов»",2012-06-26,решение Нальчикского городского суда Кабардино-Балкарской Республики от 26.06.2012,http://minjust.ru/ru/node/4159
1393,"Информационные материалы, размещенные на интернет-сайте http://vdagestan.com, являющемся официальным информационным ресурсом Вилайята Дагестан международной организации «Имарат Кавказ» («Кавказский Эмират»",2012-04-20,решение Новоуренгойского городского суда Ямало-Ненецкого автономного округа от 20.04.2012,http://minjust.ru/ru/node/4160
1394,"Информационный материал «Караджич – герой сербского народа!», размещенный в сети Интернет на сайте http://www.km.ru",2012-03-15,решение Бутырского районного суда города Москвы от 15.03.2012,http://minjust.ru/ru/node/4161
1395,"Статья под названием «Война есть война», автором которой является «Ахмад» и комментарии к ней, опубликованные в период с 29.03.2012 по 16.04.2012 года на сайте http://www.hunafa.com",2012-06-08,решение Магасского районного суда Республики Ингушетия от 08.06.2012,http://minjust.ru/ru/node/4162
1396,"Информационный материал – видеофайл под названием «Обращение амира Юго-Восточного сектора вилайата КБК Хамзата», размещенный в информационно-телекоммуникационной сети Интернет на веб-ресурсе (сайте), расположенном по электронному адресу: «www.islamdin.biz»",2012-07-16,решение Нальчикского городского суда Кабардино-Балкарской Республики от 26.06.2012 и определение Нальчикского городского суда Кабардино-Балкарской Республики от 16.07.2012,http://minjust.ru/ru/node/4163
1397,Книга «Озарение. С. Зиярова «Возвращаясь из будущего»,2013-02-14,апелляционное определение Судебной коллегии по гражданским делам Верховного Суда Республики Татарстан от 14.02.2013,http://minjust.ru/ru/node/4164
1398,Журнал «Звезда Селенной» № 3 (45) май 2009,2013-02-14,апелляционное определение Судебной коллегии по гражданским делам Верховного Суда Республики Татарстан от 14.02.2013,http://minjust.ru/ru/node/4165
1399,Журнал «Звезда Селенной» № 4/10 июль 2003,2013-02-14,апелляционное определение Судебной коллегии по гражданским делам Верховного Суда Республики Татарстан от 14.02.2013,http://minjust.ru/ru/node/4166
1400,Журнал «Звезда Селенной» № 1/31 январь 2007,2013-02-14,апелляционное определение Судебной коллегии по гражданским делам Верховного Суда Республики Татарстан от 14.02.2013,http://minjust.ru/ru/node/4167
1401,Журнал «Звезда Селенной» № 2/32 март 2007,2013-02-14,апелляционное определение Судебной коллегии по гражданским делам Верховного Суда Республики Татарстан от 14.02.2013,http://minjust.ru/ru/node/4168
1402,Журнал «Звезда Селенной» № 4/40 июль 2008,2013-02-14,апелляционное определение Судебной коллегии по гражданским делам Верховного Суда Республики Татарстан от 14.02.2013,http://minjust.ru/ru/node/4169
1403,Журнал «Звезда Селенной» № 4 июль 2002,2013-02-14,апелляционное определение Судебной коллегии по гражданским делам Верховного Суда Республики Татарстан от 14.02.2013,http://minjust.ru/ru/node/4170
1404,Журнал «Звезда Селенной» № 2 март 2002,2013-02-14,апелляционное определение Судебной коллегии по гражданским делам Верховного Суда Республики Татарстан от 14.02.2013,http://minjust.ru/ru/node/4171
1405,"Информационный материал – видеообращение под названием «Краткое обращение амира Абу-Хасана», обнаруженный и изъятый в ходе мониторинга информационно-телекоммуникационной сети Интернет на сайте «www.djamaattakbir.com»",2012-06-26,решение Нальчикского городского суда Кабардино-Балкарской Республики от 26.06.2012,http://minjust.ru/ru/node/4172
1406,"Статья «Заявление командования муджахидов Вилаята Галг1айче» и комментарии к ней, опубликованные в период с 4 мая 2012 года по 12 мая 2012 года на сайте http://hunafa.com",2012-06-15,решение Магасского районного суда Республики Ингушетия от 15.06.2012,http://minjust.ru/ru/node/4173
1407,"Статья «Заявление командования муджахидов Вилаята Галг1айче» и комментарии к ней, опубликованные в период с 5 марта 2012 года по 16 марта 2012 года на сайте http://hunafa.com",2012-06-15,решение Магасского районного суда Республики Ингушетия от 15.06.2012,http://minjust.ru/ru/node/4174
1408,Интернет-ресурс (сайт): http://milleti-ibrahim.info/ru/ - «Азербайджанское исламское независимое информационное издание» на русском языке,2012-06-19,решение Интинского городского суда Республики Коми от 19.06.2012,http://minjust.ru/ru/node/4175
1409,Независимое православно-патриотическое издание «Русь православная»,2012-03-21,решение Куйбышевского районного суда города Санкт-Петербурга от 21.03.2012,http://minjust.ru/ru/node/4176
1410,http://www.ispovednik.com./veroispovedanie-rospc,2012-05-02,решение Первомайского районного суда города Кирова Кировской области от 02.05.2012,http://minjust.ru/ru/node/4177
1411,http://www.ispovednik.com./veroispovedanie-rospc-i,2012-05-02,решение Первомайского районного суда города Кирова Кировской области от 02.05.2012,http://minjust.ru/ru/node/4178
